cust_id,target
id00610383,0.44
id00610388,0.37
id00610390,0.55
id00610393,0.39
id00610394,0.51
id00610397,0.4
id00610398,0.36
id00610399,0.67
id00610401,0.25
id00610403,0.47
id00610405,0.43
id00610407,0.45
id00610408,0.32
id00610410,0.46
id00610412,0.31
id00610415,0.22
id00610417,0.47
id00610420,0.54
id00610423,0.41
id00610424,0.46
id00610427,0.21
id00610428,0.15
id00610429,0.57
id00610431,0.15
id00610432,0.42
id00610433,0.47
id00610438,0.18
id00610439,0.34
id00610442,0.4
id00610443,0.25
id00610449,0.47
id00610450,0.45
id00610453,0.22
id00610458,0.39
id00610460,0.46
id00610463,0.54
id00610464,0.43
id00610468,0.41
id00610473,0.65
id00610481,0.5
id00610482,0.29
id00610489,0.26
id00610490,0.45
id00610491,0.44
id00610496,0.39
id00610499,0.44
id00610500,0.36
id00610501,0.39
id00610504,0.48
id00610510,0.5
id00610514,0.49
id00610515,0.39
id00610520,0.33
id00610524,0.49
id00610529,0.51
id00610531,0.29
id00610532,0.37
id00610537,0.43
id00610538,0.51
id00610540,0.49
id00610541,0.55
id00610544,0.43
id00610545,0.35
id00610546,0.23
id00610549,0.46
id00610553,0.44
id00610555,0.5
id00610560,0.46
id00610564,0.54
id00610566,0.5
id00610567,0.39
id00610568,0.39
id00610569,0.2
id00610570,0.36
id00610571,0.45
id00610574,0.44
id00610575,0.5
id00610577,0.45
id00610580,0.39
id00610583,0.56
id00610584,0.52
id00610586,0.35
id00610590,0.4
id00610591,0.4
id00610592,0.29
id00610593,0.13
id00610598,0.43
id00610599,0.24
id00610600,0.34
id00610601,0.44
id00610603,0.42
id00610608,0.36
id00610611,0.47
id00610617,0.43
id00610623,0.44
id00610632,0.34
id00610633,0.58
id00610634,0.29
id00610640,0.2
id00610642,0.48
id00610646,0.42
id00610647,0.46
id00610648,0.3
id00610650,0.44
id00610653,0.3
id00610657,0.55
id00610659,0.47
id00610661,0.31
id00610662,0.15
id00610670,0.39
id00610671,0.39
id00610672,0.45
id00610673,0.49
id00610674,0.23
id00610676,0.45
id00610677,0.66
id00610678,0.24
id00610684,0.47
id00610690,0.36
id00610693,0.34
id00610694,0.46
id00610695,0.34
id00610697,0.47
id00610698,0.21
id00610704,0.47
id00610708,0.38
id00610712,0.56
id00610714,0.19
id00610715,0.43
id00610716,0.35
id00610717,0.43
id00610718,0.52
id00610724,0.15
id00610726,0.37
id00610729,0.25
id00610736,0.36
id00610737,0.33
id00610746,0.44
id00610747,0.4
id00610749,0.44
id00610750,0.18
id00610751,0.41
id00610753,0.39
id00610755,0.47
id00610756,0.54
id00610758,0.39
id00610759,0.65
id00610761,0.34
id00610762,0.39
id00610763,0.21
id00610765,0.35
id00610767,0.34
id00610770,0.43
id00610771,0.38
id00610773,0.37
id00610774,0.39
id00610776,0.42
id00610781,0.41
id00610784,0.46
id00610785,0.46
id00610789,0.45
id00610791,0.39
id00610794,0.59
id00610799,0.32
id00610807,0.43
id00610809,0.35
id00610811,0.36
id00610815,0.41
id00610816,0.48
id00610819,0.36
id00610821,0.45
id00610823,0.22
id00610829,0.47
id00610830,0.31
id00610831,0.39
id00610832,0.22
id00610833,0.3
id00610834,0.38
id00610838,0.34
id00610843,0.43
id00610846,0.43
id00610848,0.53
id00610851,0.35
id00610852,0.57
id00610854,0.32
id00610855,0.27
id00610859,0.33
id00610866,0.38
id00610867,0.36
id00610870,0.41
id00610871,0.33
id00610872,0.23
id00610874,0.34
id00610875,0.45
id00610878,0.5
id00610880,0.4
id00610882,0.38
id00610884,0.13
id00610889,0.47
id00610890,0.42
id00610891,0.49
id00610892,0.52
id00610894,0.23
id00610895,0.28
id00610896,0.25
id00610897,0.51
id00610899,0.44
id00610900,0.19
id00610901,0.48
id00610902,0.54
id00610905,0.54
id00610907,0.49
id00610908,0.57
id00610910,0.5
id00610913,0.42
id00610914,0.44
id00610916,0.62
id00610919,0.25
id00610925,0.5
id00610926,0.44
id00610928,0.43
id00610929,0.19
id00610930,0.48
id00610933,0.33
id00610935,0.43
id00610940,0.39
id00610942,0.39
id00610943,0.16
id00610944,0.46
id00610947,0.5
id00610948,0.27
id00610952,0.39
id00610954,0.29
id00610957,0.22
id00610958,0.25
id00610959,0.55
id00610960,0.48
id00610962,0.36
id00610963,0.37
id00610965,0.3
id00610971,0.47
id00610974,0.37
id00610975,0.48
id00610976,0.55
id00610979,0.52
id00610983,0.75
id00610984,0.38
id00610985,0.37
id00610987,0.45
id00610988,0.37
id00610990,0.48
id00610991,0.23
id00610995,0.4
id00611002,0.46
id00611004,0.5
id00611007,0.3
id00611008,0.23
id00611012,0.2
id00611018,0.38
id00611019,0.36
id00611023,0.36
id00611029,0.27
id00611030,0.35
id00611031,0.46
id00611033,0.36
id00611037,0.49
id00611040,0.46
id00611042,0.4
id00611045,0.53
id00611053,0.33
id00611057,0.45
id00611058,0.43
id00611059,0.5
id00611060,0.45
id00611064,0.51
id00611071,0.17
id00611072,0.32
id00611079,0.19
id00611081,0.28
id00611084,0.6
id00611085,0.26
id00611086,0.11
id00611087,0.38
id00611104,0.56
id00611117,0.42
id00611120,0.55
id00611121,0.39
id00611125,0.32
id00611126,0.35
id00611128,0.43
id00611129,0.34
id00611133,0.54
id00611137,0.37
id00611139,0.35
id00611141,0.33
id00611143,0.24
id00611144,0.48
id00611145,0.4
id00611149,0.43
id00611151,0.31
id00611152,0.2
id00611155,0.26
id00611156,0.51
id00611161,0.61
id00611162,0.23
id00611164,0.62
id00611165,0.28
id00611168,0.53
id00611171,0.36
id00611173,0.61
id00611175,0.28
id00611177,0.56
id00611178,0.51
id00611180,0.34
id00611181,0.55
id00611182,0.5
id00611183,0.43
id00611184,0.29
id00611185,0.15
id00611186,0.48
id00611187,0.36
id00611188,0.12
id00611190,0.36
id00611191,0.35
id00611194,0.34
id00611199,0.44
id00611201,0.48
id00611203,0.39
id00611204,0.49
id00611205,0.34
id00611206,0.31
id00611208,0.4
id00611209,0.45
id00611215,0.16
id00611218,0.41
id00611219,0.37
id00611221,0.44
id00611224,0.38
id00611234,0.36
id00611235,0.33
id00611236,0.15
id00611237,0.49
id00611239,0.32
id00611240,0.54
id00611241,0.33
id00611244,0.39
id00611246,0.43
id00611251,0.23
id00611252,0.36
id00611254,0.38
id00611256,0.32
id00611258,0.25
id00611263,0.5
id00611264,0.39
id00611266,0.47
id00611267,0.49
id00611268,0.35
id00611271,0.11
id00611274,0.33
id00611276,0.45
id00611277,0.42
id00611280,0.52
id00611283,0.47
id00611284,0.38
id00611285,0.28
id00611286,0.25
id00611287,0.47
id00611289,0.34
id00611291,0.49
id00611292,0.29
id00611294,0.47
id00611295,0.37
id00611298,0.48
id00611299,0.28
id00611301,0.48
id00611306,0.47
id00611307,0.43
id00611309,0.43
id00611311,0.34
id00611312,0.45
id00611315,0.54
id00611316,0.49
id00611321,0.14
id00611328,0.45
id00611333,0.51
id00611334,0.43
id00611337,0.49
id00611338,0.58
id00611340,0.41
id00611341,0.33
id00611343,0.5
id00611348,0.46
id00611351,0.51
id00611352,0.5
id00611353,0.5
id00611354,0.36
id00611360,0.45
id00611361,0.52
id00611364,0.43
id00611365,0.42
id00611366,0.42
id00611367,0.28
id00611372,0.34
id00611374,0.21
id00611375,0.45
id00611378,0.44
id00611385,0.29
id00611386,0.46
id00611387,0.41
id00611388,0.56
id00611392,0.6
id00611393,0.4
id00611398,0.25
id00611405,0.43
id00611407,0.19
id00611409,0.4
id00611411,0.21
id00611413,0.41
id00611414,0.38
id00611415,0.34
id00611416,0.32
id00611419,0.41
id00611421,0.3
id00611424,0.25
id00611428,0.41
id00611431,0.54
id00611435,0.29
id00611439,0.36
id00611440,0.4
id00611442,0.24
id00611443,0.29
id00611444,0.34
id00611445,0.47
id00611449,0.44
id00611454,0.19
id00611457,0.31
id00611463,0.42
id00611465,0.55
id00611469,0.64
id00611478,0.39
id00611481,0.51
id00611482,0.22
id00611484,0.52
id00611488,0.7
id00611489,0.37
id00611491,0.51
id00611494,0.35
id00611498,0.28
id00611504,0.2
id00611512,0.25
id00611513,0.36
id00611518,0.25
id00611526,0.51
id00611527,0.52
id00611528,0.44
id00611530,0.35
id00611534,0.52
id00611542,0.44
id00611549,0.31
id00611550,0.29
id00611551,0.19
id00611553,0.38
id00611556,0.49
id00611558,0.4
id00611559,0.41
id00611561,0.53
id00611562,0.43
id00611564,0.35
id00611566,0.59
id00611567,0.19
id00611568,0.37
id00611572,0.47
id00611575,0.38
id00611577,0.59
id00611578,0.19
id00611580,0.36
id00611581,0.37
id00611582,0.39
id00611587,0.25
id00611590,0.32
id00611595,0.43
id00611596,0.49
id00611598,0.35
id00611603,0.33
id00611604,0.37
id00611607,0.33
id00611611,0.31
id00611616,0.54
id00611618,0.19
id00611623,0.52
id00611624,0.57
id00611625,0.47
id00611628,0.51
id00611629,0.24
id00611630,0.4
id00611631,0.35
id00611632,0.41
id00611633,0.52
id00611634,0.37
id00611644,0.42
id00611647,0.36
id00611648,0.34
id00611650,0.49
id00611655,0.52
id00611659,0.33
id00611662,0.27
id00611663,0.41
id00611665,0.3
id00611666,0.33
id00611667,0.29
id00611669,0.42
id00611671,0.45
id00611677,0.25
id00611679,0.43
id00611680,0.38
id00611682,0.5
id00611684,0.54
id00611687,0.23
id00611688,0.52
id00611691,0.42
id00611694,0.52
id00611698,0.22
id00611701,0.25
id00611705,0.47
id00611708,0.58
id00611709,0.41
id00611712,0.39
id00611714,0.33
id00611715,0.34
id00611716,0.44
id00611721,0.33
id00611723,0.31
id00611726,0.42
id00611728,0.33
id00611740,0.62
id00611741,0.36
id00611742,0.23
id00611746,0.54
id00611749,0.42
id00611752,0.44
id00611755,0.38
id00611758,0.41
id00611760,0.3
id00611761,0.3
id00611763,0.29
id00611769,0.49
id00611770,0.29
id00611771,0.28
id00611772,0.39
id00611773,0.39
id00611779,0.43
id00611781,0.29
id00611782,0.41
id00611783,0.3
id00611784,0.41
id00611793,0.48
id00611797,0.35
id00611798,0.36
id00611800,0.36
id00611801,0.5
id00611802,0.28
id00611805,0.29
id00611806,0.27
id00611807,0.41
id00611808,0.18
id00611814,0.13
id00611817,0.25
id00611819,0.35
id00611820,0.17
id00611825,0.44
id00611826,0.41
id00611827,0.55
id00611832,0.44
id00611838,0.58
id00611841,0.18
id00611842,0.42
id00611845,0.19
id00611847,0.44
id00611849,0.31
id00611850,0.65
id00611856,0.58
id00611858,0.3
id00611864,0.45
id00611865,0.42
id00611866,0.41
id00611867,0.47
id00611871,0.47
id00611872,0.23
id00611876,0.14
id00611877,0.42
id00611878,0.34
id00611881,0.25
id00611886,0.4
id00611889,0.42
id00611891,0.48
id00611892,0.33
id00611893,0.43
id00611894,0.36
id00611895,0.32
id00611896,0.45
id00611899,0.27
id00611901,0.3
id00611902,0.31
id00611904,0.42
id00611908,0.39
id00611913,0.2
id00611920,0.4
id00611922,0.19
id00611923,0.58
id00611924,0.44
id00611926,0.49
id00611928,0.18
id00611937,0.39
id00611940,0.44
id00611942,0.31
id00611946,0.45
id00611947,0.3
id00611948,0.46
id00611951,0.44
id00611953,0.44
id00611959,0.26
id00611960,0.31
id00611964,0.44
id00611965,0.45
id00611967,0.4
id00611968,0.4
id00611970,0.26
id00611971,0.5
id00611972,0.5
id00611973,0.16
id00611974,0.22
id00611975,0.35
id00611976,0.51
id00611978,0.35
id00611979,0.37
id00611983,0.49
id00611987,0.4
id00611988,0.45
id00611994,0.35
id00611995,0.34
id00611996,0.49
id00611999,0.37
id00612000,0.08
id00612004,0.36
id00612007,0.38
id00612009,0.17
id00612013,0.32
id00612022,0.29
id00612027,0.26
id00612031,0.2
id00612036,0.48
id00612043,0.35
id00612048,0.48
id00612051,0.55
id00612053,0.59
id00612054,0.29
id00612057,0.4
id00612058,0.36
id00612063,0.52
id00612064,0.46
id00612065,0.38
id00612067,0.4
id00612068,0.45
id00612069,0.51
id00612070,0.37
id00612072,0.37
id00612075,0.53
id00612077,0.33
id00612078,0.27
id00612079,0.55
id00612080,0.32
id00612083,0.41
id00612090,0.45
id00612092,0.43
id00612093,0.41
id00612094,0.42
id00612095,0.37
id00612100,0.33
id00612101,0.36
id00612102,0.5
id00612104,0.53
id00612107,0.2
id00612109,0.32
id00612110,0.22
id00612111,0.5
id00612114,0.62
id00612115,0.39
id00612117,0.46
id00612121,0.38
id00612123,0.48
id00612125,0.4
id00612128,0.49
id00612131,0.5
id00612133,0.33
id00612135,0.29
id00612136,0.24
id00612141,0.33
id00612144,0.29
id00612147,0.54
id00612152,0.39
id00612156,0.4
id00612158,0.45
id00612159,0.45
id00612160,0.21
id00612161,0.4
id00612163,0.17
id00612164,0.43
id00612167,0.39
id00612168,0.13
id00612176,0.58
id00612178,0.49
id00612179,0.32
id00612187,0.39
id00612188,0.49
id00612197,0.18
id00612198,0.38
id00612199,0.46
id00612203,0.54
id00612205,0.45
id00612209,0.38
id00612211,0.19
id00612215,0.34
id00612216,0.28
id00612217,0.44
id00612220,0.27
id00612221,0.49
id00612230,0.43
id00612232,0.34
id00612236,0.39
id00612237,0.46
id00612239,0.46
id00612240,0.34
id00612242,0.38
id00612243,0.21
id00612247,0.46
id00612248,0.42
id00612249,0.38
id00612251,0.5
id00612252,0.35
id00612253,0.46
id00612255,0.43
id00612257,0.36
id00612258,0.53
id00612262,0.37
id00612266,0.46
id00612267,0.51
id00612269,0.55
id00612270,0.47
id00612272,0.43
id00612274,0.18
id00612276,0.47
id00612278,0.41
id00612284,0.32
id00612288,0.3
id00612289,0.24
id00612291,0.25
id00612294,0.42
id00612297,0.47
id00612307,0.43
id00612308,0.44
id00612309,0.43
id00612315,0.4
id00612316,0.32
id00612318,0.34
id00612320,0.34
id00612321,0.37
id00612322,0.43
id00612324,0.49
id00612327,0.35
id00612330,0.44
id00612331,0.41
id00612332,0.43
id00612334,0.44
id00612335,0.53
id00612336,0.5
id00612339,0.42
id00612341,0.35
id00612343,0.45
id00612344,0.13
id00612347,0.5
id00612348,0.53
id00612349,0.36
id00612350,0.54
id00612352,0.34
id00612354,0.18
id00612365,0.22
id00612367,0.4
id00612371,0.47
id00612372,0.3
id00612374,0.41
id00612377,0.32
id00612378,0.43
id00612380,0.45
id00612382,0.53
id00612384,0.41
id00612388,0.39
id00612393,0.39
id00612394,0.43
id00612396,0.33
id00612398,0.31
id00612401,0.4
id00612402,0.14
id00612404,0.37
id00612405,0.13
id00612415,0.45
id00612417,0.42
id00612419,0.33
id00612421,0.19
id00612424,0.22
id00612425,0.26
id00612427,0.41
id00612433,0.19
id00612434,0.45
id00612436,0.37
id00612439,0.63
id00612440,0.32
id00612441,0.34
id00612444,0.14
id00612446,0.36
id00612448,0.38
id00612453,0.45
id00612457,0.46
id00612458,0.4
id00612465,0.2
id00612468,0.24
id00612473,0.32
id00612475,0.28
id00612481,0.41
id00612482,0.46
id00612485,0.46
id00612488,0.51
id00612489,0.49
id00612494,0.16
id00612499,0.3
id00612501,0.34
id00612507,0.33
id00612508,0.3
id00612513,0.27
id00612514,0.49
id00612517,0.22
id00612518,0.39
id00612521,0.41
id00612522,0.29
id00612526,0.51
id00612527,0.33
id00612528,0.32
id00612531,0.39
id00612532,0.57
id00612533,0.3
id00612539,0.27
id00612541,0.38
id00612543,0.37
id00612547,0.52
id00612548,0.58
id00612549,0.29
id00612550,0.37
id00612551,0.33
id00612555,0.21
id00612556,0.37
id00612558,0.38
id00612559,0.37
id00612560,0.23
id00612562,0.38
id00612564,0.4
id00612567,0.43
id00612570,0.39
id00612573,0.35
id00612576,0.31
id00612577,0.48
id00612579,0.42
id00612581,0.35
id00612585,0.22
id00612587,0.18
id00612593,0.44
id00612594,0.23
id00612596,0.34
id00612597,0.52
id00612599,0.37
id00612600,0.57
id00612608,0.55
id00612612,0.58
id00612614,0.44
id00612615,0.57
id00612618,0.57
id00612619,0.22
id00612625,0.21
id00612627,0.48
id00612632,0.29
id00612633,0.21
id00612635,0.39
id00612636,0.25
id00612638,0.49
id00612640,0.44
id00612641,0.45
id00612644,0.35
id00612648,0.4
id00612651,0.22
id00612653,0.22
id00612655,0.26
id00612661,0.24
id00612662,0.29
id00612665,0.22
id00612667,0.29
id00612668,0.27
id00612675,0.43
id00612676,0.54
id00612678,0.33
id00612680,0.46
id00612681,0.27
id00612682,0.29
id00612684,0.16
id00612697,0.09
id00612699,0.19
id00612701,0.19
id00612704,0.16
id00612706,0.18
id00612707,0.36
id00612709,0.24
id00612711,0.39
id00612717,0.44
id00612718,0.18
id00612724,0.29
id00612731,0.2
id00612733,0.26
id00612735,0.46
id00612736,0.41
id00612741,0.34
id00612742,0.4
id00612743,0.33
id00612750,0.4
id00612751,0.39
id00612754,0.34
id00612755,0.56
id00612763,0.5
id00612765,0.11
id00612766,0.61
id00612767,0.42
id00612770,0.42
id00612776,0.29
id00612781,0.25
id00612782,0.36
id00612783,0.36
id00612787,0.42
id00612790,0.4
id00612796,0.5
id00612798,0.47
id00612799,0.3
id00612801,0.38
id00612802,0.58
id00612806,0.31
id00612812,0.35
id00612821,0.38
id00612822,0.19
id00612825,0.14
id00612832,0.48
id00612836,0.54
id00612840,0.14
id00612844,0.16
id00612845,0.27
id00612846,0.47
id00612847,0.4
id00612858,0.39
id00612865,0.1
id00612867,0.5
id00612868,0.57
id00612870,0.28
id00612873,0.56
id00612875,0.32
id00612876,0.41
id00612877,0.34
id00612881,0.28
id00612884,0.35
id00612887,0.41
id00612888,0.5
id00612890,0.26
id00612892,0.33
id00612896,0.19
id00612897,0.48
id00612899,0.33
id00612902,0.4
id00612907,0.38
id00612909,0.48
id00612912,0.47
id00612915,0.31
id00612918,0.55
id00612919,0.56
id00612920,0.31
id00612921,0.35
id00612923,0.51
id00612924,0.51
id00612925,0.39
id00612926,0.22
id00612931,0.58
id00612932,0.08
id00612937,0.23
id00612942,0.49
id00612943,0.15
id00612950,0.6
id00612951,0.54
id00612953,0.24
id00612955,0.52
id00612963,0.19
id00612965,0.53
id00612966,0.24
id00612969,0.49
id00612971,0.57
id00612974,0.48
id00612981,0.31
id00612982,0.42
id00612984,0.51
id00612985,0.43
id00612989,0.43
id00612992,0.58
id00612993,0.47
id00612996,0.46
id00612998,0.58
id00612999,0.44
id00613002,0.43
id00613009,0.23
id00613011,0.66
id00613014,0.43
id00613015,0.57
id00613018,0.17
id00613020,0.36
id00613024,0.39
id00613027,0.48
id00613030,0.4
id00613035,0.3
id00613036,0.35
id00613039,0.28
id00613040,0.65
id00613041,0.25
id00613042,0.53
id00613045,0.47
id00613051,0.59
id00613052,0.51
id00613054,0.51
id00613057,0.26
id00613060,0.43
id00613061,0.33
id00613063,0.42
id00613064,0.41
id00613068,0.5
id00613071,0.34
id00613092,0.09
id00613093,0.48
id00613102,0.57
id00613103,0.34
id00613104,0.29
id00613110,0.32
id00613114,0.59
id00613115,0.63
id00613116,0.58
id00613120,0.45
id00613122,0.42
id00613124,0.26
id00613125,0.59
id00613127,0.58
id00613129,0.29
id00613139,0.57
id00613147,0.47
id00613152,0.61
id00613160,0.46
id00613161,0.19
id00613164,0.11
id00613166,0.47
id00613169,0.64
id00613170,0.33
id00613171,0.26
id00613173,0.38
id00613176,0.47
id00613178,0.51
id00613179,0.47
id00613180,0.38
id00613181,0.63
id00613182,0.53
id00613183,0.29
id00613185,0.28
id00613187,0.62
id00613188,0.48
id00613195,0.45
id00613196,0.47
id00613197,0.52
id00613204,0.45
id00613211,0.62
id00613212,0.41
id00613213,0.28
id00613217,0.09
id00613218,0.42
id00613222,0.49
id00613228,0.51
id00613229,0.44
id00613236,0.61
id00613240,0.46
id00613248,0.22
id00613252,0.41
id00613255,0.44
id00613259,0.55
id00613260,0.3
id00613261,0.52
id00613262,0.55
id00613265,0.5
id00613267,0.54
id00613268,0.58
id00613270,0.32
id00613271,0.47
id00613273,0.41
id00613278,0.49
id00613283,0.38
id00613285,0.45
id00613286,0.47
id00613287,0.37
id00613288,0.24
id00613289,0.22
id00613290,0.57
id00613297,0.53
id00613298,0.48
id00613301,0.36
id00613304,0.52
id00613305,0.43
id00613306,0.57
id00613311,0.39
id00613316,0.27
id00613319,0.33
id00613324,0.1
id00613329,0.53
id00613333,0.39
id00613340,0.26
id00613341,0.48
id00613342,0.34
id00613343,0.29
id00613347,0.25
id00613349,0.32
id00613350,0.46
id00613352,0.56
id00613353,0.39
id00613354,0.17
id00613358,0.52
id00613359,0.29
id00613361,0.42
id00613362,0.45
id00613363,0.59
id00613364,0.51
id00613369,0.53
id00613370,0.51
id00613371,0.32
id00613372,0.26
id00613373,0.5
id00613375,0.56
id00613380,0.44
id00613382,0.58
id00613384,0.43
id00613386,0.53
id00613388,0.62
id00613391,0.56
id00613393,0.38
id00613394,0.57
id00613398,0.51
id00613401,0.27
id00613404,0.35
id00613409,0.51
id00613411,0.41
id00613418,0.41
id00613420,0.46
id00613422,0.49
id00613423,0.46
id00613425,0.3
id00613426,0.46
id00613429,0.24
id00613433,0.28
id00613434,0.58
id00613436,0.42
id00613437,0.44
id00613446,0.35
id00613447,0.52
id00613452,0.39
id00613454,0.42
id00613456,0.47
id00613459,0.58
id00613468,0.62
id00613471,0.42
id00613474,0.49
id00613475,0.1
id00613476,0.52
id00613477,0.42
id00613481,0.43
id00613485,0.39
id00613488,0.62
id00613491,0.44
id00613492,0.38
id00613501,0.55
id00613503,0.53
id00613506,0.12
id00613510,0.48
id00613514,0.42
id00613517,0.48
id00613519,0.55
id00613520,0.38
id00613524,0.29
id00613527,0.21
id00613529,0.5
id00613531,0.49
id00613533,0.15
id00613535,0.25
id00613538,0.29
id00613539,0.58
id00613544,0.48
id00613545,0.34
id00613547,0.43
id00613548,0.54
id00613551,0.36
id00613555,0.33
id00613562,0.42
id00613564,0.52
id00613565,0.52
id00613568,0.45
id00613570,0.4
id00613571,0.54
id00613573,0.55
id00613576,0.66
id00613577,0.45
id00613578,0.44
id00613579,0.6
id00613582,0.44
id00613585,0.55
id00613586,0.27
id00613589,0.46
id00613590,0.53
id00613592,0.62
id00613596,0.3
id00613599,0.59
id00613601,0.49
id00613603,0.3
id00613606,0.54
id00613608,0.64
id00613609,0.57
id00613613,0.46
id00613614,0.65
id00613616,0.5
id00613618,0.55
id00613620,0.36
id00613621,0.43
id00613622,0.47
id00613623,0.52
id00613625,0.67
id00613627,0.65
id00613632,0.45
id00613633,0.58
id00613635,0.53
id00613639,0.26
id00613640,0.56
id00613641,0.49
id00613642,0.49
id00613654,0.35
id00613657,0.47
id00613658,0.62
id00613664,0.41
id00613665,0.32
id00613668,0.54
id00613671,0.49
id00613672,0.29
id00613673,0.52
id00613674,0.45
id00613675,0.61
id00613678,0.18
id00613685,0.74
id00613686,0.34
id00613690,0.46
id00613691,0.49
id00613692,0.21
id00613694,0.3
id00613697,0.55
id00613702,0.22
id00613706,0.41
id00613708,0.44
id00613711,0.35
